country,rank,account,title,link,followers,views_avg,likes_avg,comments_avg,shares_avg,engagement_per_view,engagement_per_1k_followers,kol_score,like_view_ratio,comment_view_ratio,share_view_ratio,follower_tier
All,472,thinhung99,Thị Nhung,https://www.tiktok.com/@thinhung99,5600000.0,2800000.0,345500.0,3200.0,1300.0,0.125,62.5,0.4106,0.12339285714285714,0.001142857142857143,0.0004642857142857143,Macro (1M-10M)
All,473,judiitharias,Judith & Ángel 🙋🏻‍♀️🙋🏽‍♂️,https://www.tiktok.com/@judiitharias,15400000.0,5100000.0,471200.0,1300.0,475.0,0.09274019607843137,30.712662337662337,0.1866,0.0923921568627451,0.00025490196078431374,9.313725490196079e-05,Mega (10M+)
All,474,nazdej,Naz Dej,https://www.tiktok.com/@nazdej,7300000.0,3100000.0,253600.0,2400.0,3200.0,0.08361290322580645,35.50684931506849,0.1756,0.08180645161290323,0.0007741935483870968,0.001032258064516129,Macro (1M-10M)
All,475,nick.digiovanni,nick.digiovanni,https://www.tiktok.com/@nick.digiovanni,8199999.999999999,2900000.0,416800.0,2300.0,1200.0,0.14493103448275862,51.25609756097561,0.481,0.14372413793103447,0.000793103448275862,0.00041379310344827585,Macro (1M-10M)
All,476,itayvargas,Itayvargas✨,https://www.tiktok.com/@itayvargas,17200000.0,1600000.0,330400.0,1800.0,6100.0,0.2114375,19.668604651162788,0.5618,0.2065,0.001125,0.0038125,Mega (10M+)
All,477,damedamian,Dame,https://www.tiktok.com/@damedamian,4200000.0,1600000.0,644400.0,2100.0,1900.0,0.40525,154.38095238095238,0.8532,0.40275,0.0013125,0.0011875,Macro (1M-10M)
All,478,morimura,MoriMura🍕,https://www.tiktok.com/@morimura,5800000.0,1700000.0,349600.0,3400.0,3600.0,0.20976470588235294,61.48275862068966,0.6792,0.2056470588235294,0.002,0.0021176470588235292,Macro (1M-10M)
All,479,lgndfrvr,LGNDFRVR,https://www.tiktok.com/@lgndfrvr,15400000.0,2900000.0,276000.0,1600.0,3600.0,0.0969655172413793,18.259740259740262,0.1642,0.09517241379310344,0.0005517241379310345,0.0012413793103448277,Mega (10M+)
All,480,dababy,Dababy,https://www.tiktok.com/@dababy,6500000.0,1900000.0,314900.0,4900.0,2200.0,0.1694736842105263,49.53846153846154,0.5671999999999999,0.16573684210526315,0.0025789473684210526,0.0011578947368421054,Macro (1M-10M)
All,481,jaxwritessongs,Jax,https://www.tiktok.com/@jaxwritessongs,8100000.0,1800000.0,252200.0,4800.0,4600.0,0.14533333333333334,32.2962962962963,0.42979999999999996,0.1401111111111111,0.0026666666666666666,0.0025555555555555557,Macro (1M-10M)
All,482,ava_love33,Ava Love,https://www.tiktok.com/@ava_love33,2600000.0,2600000.0,396600.0,3200.0,758.0,0.15406076923076922,154.0607692307692,0.65,0.15253846153846154,0.0012307692307692308,0.0002915384615384615,Macro (1M-10M)
All,483,francis.bourgeois,Francis Bourgeois,https://www.tiktok.com/@francis.bourgeois,2200000.0,2300000.0,244200.0,2400.0,4900.0,0.10934782608695652,114.31818181818181,0.4022,0.10617391304347826,0.0010434782608695651,0.002130434782608696,Macro (1M-10M)
All,484,charlyokei,Charlyy,https://www.tiktok.com/@charlyokei,3500000.0,3300000.0,349000.0,2300.0,1200.0,0.10681818181818181,100.71428571428571,0.3768,0.10575757575757576,0.000696969696969697,0.0003636363636363636,Macro (1M-10M)
All,485,oli_natu,Oli Natu,https://www.tiktok.com/@oli_natu,7200000.0,3200000.0,414000.0,1500.0,1600.0,0.13034375,57.93055555555556,0.42779999999999996,0.129375,0.00046875,0.0005,Macro (1M-10M)
All,486,myggglf,meyes,https://www.tiktok.com/@myggglf,186800.0,3400000.0,211700.0,4100.0,1500.0,0.06391176470588235,1163.2762312633834,0.4258,0.062264705882352944,0.0012058823529411764,0.0004411764705882353,Mid (100k-1M)
All,487,oblomoffrecipe,oblomoffrecipe,https://www.tiktok.com/@oblomoffrecipe,4900000.0,2700000.0,235800.0,1500.0,4800.0,0.08966666666666667,49.40816326530612,0.235,0.08733333333333333,0.0005555555555555556,0.0017777777777777779,Macro (1M-10M)
All,488,interesting.thingsz,News For You 🌍,https://www.tiktok.com/@interesting.thingsz,3700000.0,2700000.0,313000.0,3400.0,1300.0,0.11766666666666667,85.86486486486486,0.406,0.11592592592592593,0.0012592592592592592,0.0004814814814814815,Macro (1M-10M)
All,489,yefersoncossio,Yef,https://www.tiktok.com/@yefersoncossio,10300000.0,4400000.0,395000.0,1500.0,804.0,0.09029636363636363,38.57320388349515,0.20640000000000003,0.08977272727272727,0.00034090909090909094,0.00018272727272727272,Mega (10M+)
All,490,elinaageeva,ELLI,https://www.tiktok.com/@elinaageeva,1800000.0,2300000.0,337200.0,1100.0,4100.0,0.1488695652173913,190.2222222222222,0.6488,0.1466086956521739,0.0004782608695652174,0.0017826086956521739,Macro (1M-10M)
All,491,official_eudy,Eudy,https://www.tiktok.com/@official_eudy,6900000.0,983100.0,317800.0,4500.0,8100.0,0.3360797477367511,47.88405797101449,0.7075999999999999,0.32326314718746824,0.0045773573390296,0.00823924321025328,Macro (1M-10M)
All,492,dez.thelez,Dez,https://www.tiktok.com/@dez.thelez,2700000.0,1300000.0,316400.0,2600.0,6900.0,0.2506923076923077,120.7037037037037,0.8014,0.2433846153846154,0.002,0.0053076923076923075,Macro (1M-10M)
All,493,theevaelfie,Eva Elfie,https://www.tiktok.com/@theevaelfie,3600000.0,2500000.0,192100.0,6300.0,1800.0,0.08008,55.611111111111114,0.2182,0.07684,0.00252,0.00072,Macro (1M-10M)
All,494,hotramyun,Hotramyun,https://www.tiktok.com/@hotramyun,669000.0,3800000.0,457000.0,1700.0,551.0,0.12085552631578947,686.473841554559,0.5924,0.12026315789473684,0.0004473684210526316,0.000145,Mid (100k-1M)
All,495,ryanbakery,ryanbakery,https://www.tiktok.com/@ryanbakery,996800.0,2000000.0,268800.0,3400.0,3800.0,0.138,276.88603531300157,0.6342000000000001,0.1344,0.0017,0.0019,Mid (100k-1M)
All,496,joesantagato,Joe Santagato,https://www.tiktok.com/@joesantagato,1300000.0,1800000.0,200600.0,1700.0,9200.0,0.1175,162.69230769230768,0.4746,0.11144444444444444,0.0009444444444444445,0.005111111111111111,Macro (1M-10M)
All,497,priimoraa,Prii Moraa,https://www.tiktok.com/@priimoraa,12300000.0,3000000.0,476700.0,1700.0,1000.0,0.1598,38.97560975609756,0.5107999999999999,0.1589,0.0005666666666666667,0.0003333333333333333,Mega (10M+)
All,498,tunico80,🌠Antonio Tonon🌠,https://www.tiktok.com/@tunico80,5200000.0,2400000.0,302000.0,2600.0,2800.0,0.12808333333333333,59.11538461538462,0.4196,0.12583333333333332,0.0010833333333333333,0.0011666666666666668,Macro (1M-10M)
All,499,boywithuke,boywithuke,https://www.tiktok.com/@boywithuke,3400000.0,2300000.0,322300.0,4100.0,1000.0,0.1423478260869565,96.29411764705883,0.5488,0.1401304347826087,0.0017826086956521739,0.0004347826086956522,Macro (1M-10M)
All,500,jacobsutherland,Jacob Sutherland,https://www.tiktok.com/@jacobsutherland,346800.0,1200000.0,264900.0,4400.0,7500.0,0.23066666666666666,798.1545559400231,0.9232,0.22075,0.0036666666666666666,0.00625,Mid (100k-1M)
All,501,mimiermakeup,Mirta Miler,https://www.tiktok.com/@mimiermakeup,13100000.0,3500000.0,473500.0,1700.0,567.0,0.13593342857142857,36.31809160305344,0.397,0.1352857142857143,0.0004857142857142857,0.000162,Mega (10M+)
All,502,infinite,Infinite,https://www.tiktok.com/@infinite,7000000.0,3400000.0,295900.0,3000.0,754.0,0.08813352941176471,42.80771428571428,0.21300000000000002,0.08702941176470588,0.0008823529411764706,0.00022176470588235295,Macro (1M-10M)
All,503,payton,“payton”,https://www.tiktok.com/@payton,15300000.0,1600000.0,223900.0,6900.0,3400.0,0.146375,15.30718954248366,0.38039999999999996,0.1399375,0.0043125,0.002125,Mega (10M+)
All,504,asyrafjamall,A T A P,https://www.tiktok.com/@asyrafjamall,1900000.0,5000000.0,241000.0,886.0,2200.0,0.0488172,128.46631578947367,0.2634,0.0482,0.0001772,0.00044,Macro (1M-10M)
All,505,matheusevitoriaofc,Matheus e Vitoria,https://www.tiktok.com/@matheusevitoriaofc,6400000.0,2700000.0,247800.0,2500.0,3000.0,0.09381481481481481,39.578125,0.2214,0.09177777777777778,0.000925925925925926,0.0011111111111111111,Macro (1M-10M)
All,506,veydi_rush,veydi_rush,https://www.tiktok.com/@veydi_rush,7600000.0,2500000.0,355700.0,1300.0,2800.0,0.14392,47.34210526315789,0.4682,0.14228,0.00052,0.00112,Macro (1M-10M)
All,507,fedez,fedez,https://www.tiktok.com/@fedez,5100000.0,1400000.0,303200.0,2100.0,6500.0,0.22271428571428573,61.13725490196079,0.697,0.21657142857142858,0.0015,0.004642857142857143,Macro (1M-10M)
All,508,wasyanka,Василий,https://www.tiktok.com/@wasyanka,2200000.0,2600000.0,141800.0,1000.0,9000.0,0.05838461538461538,69.0,0.2026,0.054538461538461536,0.0003846153846153846,0.0034615384615384616,Macro (1M-10M)
All,509,augustogimenez,AugustoGimenez,https://www.tiktok.com/@augustogimenez,11400000.0,3000000.0,398100.0,2000.0,973.0,0.133691,35.18184210526316,0.3824,0.1327,0.0006666666666666666,0.0003243333333333333,Mega (10M+)
All,510,anggun_mans,anggun✨,https://www.tiktok.com/@anggun_mans,12900000.0,5600000.0,197900.0,2100.0,1200.0,0.03592857142857143,15.596899224806203,0.0296,0.03533928571428571,0.000375,0.00021428571428571427,Mega (10M+)
All,511,jigpx,Jigar Patel,https://www.tiktok.com/@jigpx,4900000.0,2400000.0,219300.0,5700.0,1100.0,0.09420833333333334,46.142857142857146,0.23920000000000002,0.091375,0.002375,0.0004583333333333333,Macro (1M-10M)
All,512,dillajaidi,Dilla Jaidi,https://www.tiktok.com/@dillajaidi,989600.0,2800000.0,365600.0,2000.0,1600.0,0.13185714285714287,373.0800323362975,0.6258,0.13057142857142856,0.0007142857142857143,0.0005714285714285715,Mid (100k-1M)
All,513,_vincealarcon,Vince Alarcon,https://www.tiktok.com/@_vincealarcon,5500000.0,4600000.0,364200.0,1100.0,1000.0,0.0796304347826087,66.60000000000001,0.24320000000000003,0.07917391304347826,0.0002391304347826087,0.0002173913043478261,Macro (1M-10M)
All,514,rubentuestaok,Ruben Tuesta,https://www.tiktok.com/@rubentuestaok,9600000.0,3500000.0,274800.0,914.0,2800.0,0.07957542857142857,29.011875,0.14179999999999998,0.07851428571428572,0.00026114285714285714,0.0008,Macro (1M-10M)
All,515,romanlolo,Roman,https://www.tiktok.com/@romanlolo,702700.0,1800000.0,399500.0,3200.0,1700.0,0.22466666666666665,575.4945211327736,0.9052,0.22194444444444444,0.0017777777777777779,0.0009444444444444445,Mid (100k-1M)
All,516,sibenitoo,SiBenitoo,https://www.tiktok.com/@sibenitoo,4400000.0,2700000.0,231900.0,2700.0,3100.0,0.08803703703703704,54.02272727272727,0.2378,0.08588888888888889,0.001,0.0011481481481481481,Macro (1M-10M)
All,517,larrywheels,Larrywheels,https://www.tiktok.com/@larrywheels,1400000.0,1900000.0,205700.0,3000.0,6000.0,0.113,153.35714285714286,0.452,0.10826315789473684,0.0015789473684210526,0.003157894736842105,Macro (1M-10M)
All,518,qwer_roblox2,[pro] [sarwg]🛐,https://www.tiktok.com/@qwer_roblox2,10700.0,954300.0,217600.0,11700.0,5300.0,0.24583464319396417,21925.23364485981,0.9636,0.2280205386146914,0.012260295504558314,0.005553809074714451,Micro (10k-100k)
All,519,xobrooklynne,Brooklynne :),https://www.tiktok.com/@xobrooklynne,10700000.0,2400000.0,286900.0,4600.0,465.0,0.12165208333333333,27.286448598130843,0.2922,0.11954166666666667,0.0019166666666666666,0.00019375,Mega (10M+)
All,520,sveta.marcel,Света Марсель,https://www.tiktok.com/@sveta.marcel,3500000.0,3600000.0,285500.0,1400.0,2000.0,0.08025,82.54285714285714,0.2716,0.07930555555555556,0.00038888888888888887,0.0005555555555555556,Macro (1M-10M)
All,521,madelineaford,@madelineaford,https://www.tiktok.com/@madelineaford,1500000.0,1500000.0,665200.0,2300.0,1200.0,0.4458,445.79999999999995,0.9412,0.4434666666666667,0.0015333333333333334,0.0008,Macro (1M-10M)
All,522,djsandyremix,djsandyremix,https://www.tiktok.com/@djsandyremix,175700.0,2300000.0,207800.0,4700.0,2600.0,0.09352173913043478,1224.245873648264,0.5024,0.09034782608695652,0.002043478260869565,0.0011304347826086956,Mid (100k-1M)
All,523,jarvali,Jarvis,https://www.tiktok.com/@jarvali,2100000.0,1600000.0,384200.0,3600.0,2100.0,0.2436875,185.66666666666669,0.8382000000000001,0.240125,0.00225,0.0013125,Macro (1M-10M)
All,524,monika.kociolek,Monika Kociołek,https://www.tiktok.com/@monika.kociolek,2500000.0,1600000.0,267400.0,6300.0,1900.0,0.17225,110.24000000000001,0.6732,0.167125,0.0039375,0.0011875,Macro (1M-10M)
All,525,hellmanretailgroup,Hellman Retail Group,https://www.tiktok.com/@hellmanretailgroup,4099999.999999999,1800000.0,212800.0,7600.0,1800.0,0.12344444444444444,54.19512195121953,0.38139999999999996,0.11822222222222223,0.004222222222222222,0.001,Macro (1M-10M)
All,526,jrayssaleal,Rayssaleal💚,https://www.tiktok.com/@jrayssaleal,4400000.0,3900000.0,277700.0,2600.0,600.0,0.07202564102564103,63.840909090909086,0.2214,0.0712051282051282,0.0006666666666666666,0.00015384615384615385,Macro (1M-10M)
All,527,ugolord,⚖️ The TikTok Attorney ⚖️,https://www.tiktok.com/@ugolord,4900000.0,3200000.0,176200.0,5700.0,514.0,0.057004375,37.22734693877551,0.123,0.0550625,0.00178125,0.000160625,Macro (1M-10M)
All,528,antrobo10,Anthony,https://www.tiktok.com/@antrobo10,337100.0,1200000.0,169400.0,4000.0,13600.0,0.15583333333333332,554.7315336695343,0.7544000000000001,0.14116666666666666,0.0033333333333333335,0.011333333333333334,Mid (100k-1M)
All,529,dermdoctor,Dr. Shah,https://www.tiktok.com/@dermdoctor,12600000.0,4099999.999999999,216100.0,1000.0,2900.0,0.05365853658536587,17.460317460317462,0.052199999999999996,0.052707317073170744,0.0002439024390243903,0.0007073170731707319,Mega (10M+)
All,530,zakuryy,Isaac Kururangi,https://www.tiktok.com/@zakuryy,288300.0,1500000.0,203800.0,2500.0,8800.0,0.1434,746.0978147762747,0.7138,0.13586666666666666,0.0016666666666666668,0.005866666666666667,Mid (100k-1M)
All,531,nicholas_crown,Nicholas Crown,https://www.tiktok.com/@nicholas_crown,1300000.0,4000000.0,633700.0,818.0,556.0,0.1587685,488.5184615384615,0.764,0.158425,0.0002045,0.000139,Macro (1M-10M)
All,532,lukman_nj,lukman nj,https://www.tiktok.com/@lukman_nj,3300000.0,3400000.0,315400.0,2600.0,631.0,0.093715,96.55484848484848,0.33140000000000003,0.09276470588235294,0.0007647058823529412,0.00018558823529411764,Macro (1M-10M)
All,533,leidys_sotolongo,Leidys Sotolongo,https://www.tiktok.com/@leidys_sotolongo,11200000.0,3200000.0,408600.0,2000.0,572.0,0.12849125,36.71178571428572,0.3616,0.1276875,0.000625,0.00017875,Mega (10M+)
All,534,bsnano1,Nano,https://www.tiktok.com/@bsnano1,11300.0,2000000.0,254800.0,3400.0,3300.0,0.13075,23141.59292035398,0.6874,0.1274,0.0017,0.00165,Micro (10k-100k)
All,535,dagibee,dagi,https://www.tiktok.com/@dagibee,1000000.0,2500000.0,334200.0,2200.0,2000.0,0.13536,338.4,0.6360000000000001,0.13368,0.00088,0.0008,Mid (100k-1M)
All,536,jensjulius_tejlgaard,JensJulius Tejlgaard,https://www.tiktok.com/@jensjulius_tejlgaard,440300.0,2500000.0,174000.0,1400.0,6400.0,0.07272,412.9002952532364,0.4084,0.0696,0.00056,0.00256,Mid (100k-1M)
All,537,lourdasprec,LOURD,https://www.tiktok.com/@lourdasprec,8500000.0,1000000.0,302300.0,7000.0,4200.0,0.3135,36.88235294117647,0.6726,0.3023,0.007,0.0042,Macro (1M-10M)
All,538,gianlucavacchi,Gianluca Vacchi,https://www.tiktok.com/@gianlucavacchi,21400000.0,3400000.0,255800.0,2500.0,1400.0,0.07638235294117647,12.135514018691588,0.0892,0.07523529411764705,0.0007352941176470588,0.00041176470588235296,Mega (10M+)
All,539,garyowencom,Gary Owen,https://www.tiktok.com/@garyowencom,1900000.0,2000000.0,202600.0,1200.0,7300.0,0.10555,111.10526315789474,0.3824000000000001,0.1013,0.0006,0.00365,Macro (1M-10M)
All,540,itsizail,Izail ⚡️,https://www.tiktok.com/@itsizail,4700000.0,1300000.0,209700.0,7600.0,4600.0,0.1706923076923077,47.212765957446805,0.5644,0.16130769230769232,0.005846153846153846,0.0035384615384615385,Macro (1M-10M)
All,541,anthonnyswagg3,anthonnyswagg,https://www.tiktok.com/@anthonnyswagg3,8100000.0,2300000.0,220000.0,3000.0,3800.0,0.09860869565217391,28.0,0.1986,0.09565217391304348,0.0013043478260869566,0.0016521739130434783,Macro (1M-10M)
All,542,carloscastroes,Carlos Castro,https://www.tiktok.com/@carloscastroes,10100000.0,2600000.0,289600.0,551.0,3900.0,0.11309653846153846,29.113960396039605,0.2542,0.11138461538461539,0.00021192307692307691,0.0015,Mega (10M+)
All,543,suavexavier,Savvy,https://www.tiktok.com/@suavexavier,10500000.0,3000000.0,247700.0,2200.0,2300.0,0.08406666666666666,24.01904761904762,0.1388,0.08256666666666666,0.0007333333333333333,0.0007666666666666667,Mega (10M+)
All,544,cos_s1,N COS,https://www.tiktok.com/@cos_s1,22300.0,1700000.0,179400.0,3500.0,7400.0,0.11194117647058824,8533.632286995517,0.5824,0.10552941176470589,0.002058823529411765,0.004352941176470588,Micro (10k-100k)
All,545,kkarrrambaby,karrambaby💕,https://www.tiktok.com/@kkarrrambaby,14000000.0,2800000.0,441000.0,1700.0,1000.0,0.15846428571428572,31.69285714285714,0.48239999999999994,0.1575,0.0006071428571428571,0.00035714285714285714,Mega (10M+)
All,546,leanadeeb,Leana Deeb,https://www.tiktok.com/@leanadeeb,3500000.0,2700000.0,407100.0,953.0,2000.0,0.15187148148148147,117.158,0.6115999999999999,0.1507777777777778,0.00035296296296296296,0.0007407407407407407,Macro (1M-10M)
All,547,gabimfmoura,Gabriela Moura,https://www.tiktok.com/@gabimfmoura,7000000.0,2600000.0,329200.0,1500.0,2300.0,0.1280769230769231,47.57142857142857,0.3922,0.1266153846153846,0.000576923076923077,0.0008846153846153846,Macro (1M-10M)
All,548,ox_zung,원정맨 WonJeong,https://www.tiktok.com/@ox_zung,39100000.0,2700000.0,320600.0,2900.0,942.0,0.1201637037037037,8.297749360613812,0.2314,0.11874074074074074,0.001074074074074074,0.00034888888888888887,Mega (10M+)
All,549,gb0012,gb0012,https://www.tiktok.com/@gb0012,1700000.0,2000000.0,222800.0,3800.0,3600.0,0.1151,135.41176470588235,0.4476,0.1114,0.0019,0.0018,Macro (1M-10M)
All,550,laurathesimp,mommy sage,https://www.tiktok.com/@laurathesimp,706400.0,1800000.0,285100.0,2500.0,3900.0,0.16194444444444445,412.65571913929784,0.7638,0.15838888888888888,0.001388888888888889,0.0021666666666666666,Mid (100k-1M)
All,551,barisresmiii,barış dada,https://www.tiktok.com/@barisresmiii,11500000.0,4200000.0,234000.0,2300.0,1000.0,0.0565,20.634782608695655,0.0664,0.055714285714285716,0.0005476190476190477,0.0002380952380952381,Mega (10M+)
All,552,ikendrena,Meike,https://www.tiktok.com/@ikendrena,6700000.0,2600000.0,393900.0,2700.0,524.0,0.15274,59.27223880597015,0.5296000000000001,0.1515,0.0010384615384615384,0.00020153846153846155,Macro (1M-10M)
All,553,joshrichards,Josh Richards,https://www.tiktok.com/@joshrichards,25600000.0,2400000.0,366900.0,2200.0,1500.0,0.15441666666666667,14.4765625,0.41100000000000003,0.152875,0.0009166666666666666,0.000625,Mega (10M+)
All,554,adamw,Adam W,https://www.tiktok.com/@adamw,15400000.0,2800000.0,304300.0,1300.0,2500.0,0.11003571428571429,20.006493506493506,0.2096,0.10867857142857143,0.0004642857142857143,0.0008928571428571428,Mega (10M+)
All,555,tylerashtonn,Tyler Ashton,https://www.tiktok.com/@tylerashtonn,4000000.0,1400000.0,222100.0,8600.0,1700.0,0.166,58.1,0.5786,0.15864285714285714,0.006142857142857143,0.0012142857142857142,Macro (1M-10M)
All,556,preppyclaws,preppyclaws,https://www.tiktok.com/@preppyclaws,2700000.0,1600000.0,220500.0,8300.0,1100.0,0.1436875,85.14814814814815,0.5404,0.1378125,0.0051875,0.0006875,Macro (1M-10M)
All,557,hasanmucci,hasanmucci,https://www.tiktok.com/@hasanmucci,1600000.0,2900000.0,181900.0,2900.0,3200.0,0.06482758620689655,117.5,0.2798,0.06272413793103448,0.001,0.001103448275862069,Macro (1M-10M)
All,558,littlejem4,LittleJem,https://www.tiktok.com/@littlejem4,1800000.0,2100000.0,302600.0,3800.0,1200.0,0.14647619047619048,170.88888888888889,0.6304,0.14409523809523808,0.0018095238095238095,0.0005714285714285715,Macro (1M-10M)
All,559,rockstar.bosa,B O S A🐐,https://www.tiktok.com/@rockstar.bosa,1800000.0,975100.0,256800.0,2900.0,9800.0,0.27638190954773867,149.72222222222223,0.8371999999999999,0.263357604348272,0.0029740539431853145,0.010050251256281407,Macro (1M-10M)
All,560,nabela,nabela,https://www.tiktok.com/@nabela,7200000.0,2600000.0,411900.0,1600.0,1400.0,0.1595769230769231,57.625,0.5561999999999999,0.15842307692307692,0.0006153846153846154,0.0005384615384615384,Macro (1M-10M)
All,561,rawanfahmii,rawan,https://www.tiktok.com/@rawanfahmii,3300000.0,3900000.0,274800.0,1900.0,1100.0,0.07123076923076924,84.18181818181817,0.25160000000000005,0.07046153846153846,0.0004871794871794872,0.00028205128205128203,Macro (1M-10M)
All,562,faryanggaa,Ryann,https://www.tiktok.com/@faryanggaa,3700000.0,1700000.0,339000.0,4100.0,1400.0,0.2026470588235294,93.10810810810811,0.722,0.19941176470588234,0.002411764705882353,0.0008235294117647059,Macro (1M-10M)
All,563,gordonramsayofficial,Gordon Ramsay,https://www.tiktok.com/@gordonramsayofficial,30900000.0,3000000.0,267800.0,2800.0,1100.0,0.09056666666666667,8.792880258899677,0.1214,0.08926666666666666,0.0009333333333333333,0.00036666666666666667,Mega (10M+)
All,564,danivallem,Dani Valle,https://www.tiktok.com/@danivallem,3300000.0,1600000.0,116100.0,765.0,16200.0,0.083165625,40.32272727272727,0.1902,0.0725625,0.000478125,0.010125,Macro (1M-10M)
All,565,louuuyoung,louuuyoung,https://www.tiktok.com/@louuuyoung,467600.0,1100000.0,155100.0,4300.0,14000.0,0.15763636363636363,370.82976903336186,0.7378,0.141,0.003909090909090909,0.012727272727272728,Mid (100k-1M)
All,566,gorowok21,MAFIA BANGLADESH,https://www.tiktok.com/@gorowok21,352800.0,2100000.0,202200.0,5600.0,1800.0,0.0998095238095238,594.1043083900227,0.501,0.09628571428571428,0.0026666666666666666,0.0008571428571428571,Mid (100k-1M)
All,567,thatlittlepuff,ThatLittlePuff,https://www.tiktok.com/@thatlittlepuff,22900000.0,3300000.0,397600.0,1200.0,1200.0,0.12121212121212122,17.46724890829694,0.2572,0.12048484848484849,0.0003636363636363636,0.0003636363636363636,Mega (10M+)
All,568,milaalawiyah,Mila Alawiyah,https://www.tiktok.com/@milaalawiyah,3800000.0,4000000.0,401700.0,1300.0,613.0,0.10090325,106.21394736842105,0.36160000000000003,0.100425,0.000325,0.00015325,Macro (1M-10M)
All,569,nattinatasha,Natti Natasha,https://www.tiktok.com/@nattinatasha,14300000.0,2800000.0,352500.0,1700.0,1500.0,0.12703571428571428,24.874125874125873,0.31839999999999996,0.12589285714285714,0.0006071428571428571,0.0005357142857142857,Mega (10M+)
All,570,los_escachaitos,Los_Escachaitos,https://www.tiktok.com/@los_escachaitos,2600000.0,2400000.0,198900.0,3300.0,3200.0,0.08558333333333333,79.0,0.27840000000000004,0.082875,0.001375,0.0013333333333333333,Macro (1M-10M)
All,571,annaxsitar,anna x,https://www.tiktok.com/@annaxsitar,11500000.0,3500000.0,537300.0,835.0,803.0,0.1539822857142857,46.86417391304347,0.5045999999999999,0.15351428571428571,0.00023857142857142857,0.00022942857142857143,Mega (10M+)
All,572,kingsalmanan,Doni salmanan,https://www.tiktok.com/@kingsalmanan,828500.0,4800000.0,336800.0,0.0,1900.0,0.0705625,408.81110440555216,0.3994,0.07016666666666667,0.0,0.0003958333333333333,Mid (100k-1M)
All,573,raulbazanm,Raul Bazán,https://www.tiktok.com/@raulbazanm,4200000.0,4099999.999999999,247800.0,1600.0,1500.0,0.061195121951219525,59.738095238095234,0.1906,0.060439024390243914,0.00039024390243902447,0.0003658536585365855,Macro (1M-10M)
All,574,lexychaplin,Lexy,https://www.tiktok.com/@lexychaplin,2900000.0,2100000.0,338800.0,3600.0,739.0,0.1633995238095238,118.32379310344828,0.6587999999999999,0.16133333333333333,0.0017142857142857142,0.0003519047619047619,Macro (1M-10M)
All,575,lucasvarelaaaa,Lucas varela,https://www.tiktok.com/@lucasvarelaaaa,2300000.0,1600000.0,219800.0,955.0,7700.0,0.142784375,99.32826086956521,0.5539999999999999,0.137375,0.000596875,0.0048125,Macro (1M-10M)
All,576,mariabecerra_22,Maria Becerra,https://www.tiktok.com/@mariabecerra_22,5600000.0,2700000.0,358200.0,2100.0,1100.0,0.13385185185185186,64.53571428571428,0.45799999999999996,0.13266666666666665,0.0007777777777777777,0.0004074074074074074,Macro (1M-10M)
All,577,jailyneojeda,Jailyne Ojeda,https://www.tiktok.com/@jailyneojeda,16600000.000000002,3400000.0,299500.0,1600.0,1400.0,0.08897058823529412,18.22289156626506,0.1362,0.08808823529411765,0.00047058823529411766,0.00041176470588235296,Mega (10M+)
All,578,khonpetch56,ขนเพชรบ้าจี้,https://www.tiktok.com/@khonpetch56,3100000.0,2300000.0,206200.0,2500.0,3800.0,0.09239130434782608,68.54838709677419,0.286,0.08965217391304348,0.0010869565217391304,0.0016521739130434783,Macro (1M-10M)
All,579,magaly.rds,Magaly Rodriguez,https://www.tiktok.com/@magaly.rds,495600.0,3000000.0,310200.0,2300.0,928.0,0.104476,632.4213075060533,0.5162,0.1034,0.0007666666666666667,0.00030933333333333334,Mid (100k-1M)
All,580,crisdevilgamer7,CrisDevilGamer,https://www.tiktok.com/@crisdevilgamer7,4200000.0,2000000.0,324100.0,4000.0,598.0,0.164349,78.26142857142857,0.6118,0.16205,0.002,0.000299,Macro (1M-10M)
All,581,lizzy.schneider,Lizzy Schneider,https://www.tiktok.com/@lizzy.schneider,243300.0,2900000.0,489100.0,996.0,1100.0,0.16937793103448276,2018.8902589395807,0.8282,0.1686551724137931,0.00034344827586206897,0.0003793103448275862,Mid (100k-1M)
All,582,agelo_9,عقـيل 👨🏾‍💻,https://www.tiktok.com/@agelo_9,536200.0,1400000.0,130700.0,7100.0,8600.0,0.10457142857142857,273.03245057814246,0.46540000000000004,0.09335714285714286,0.005071428571428571,0.006142857142857143,Mid (100k-1M)
All,583,volvydooya,Volvy,https://www.tiktok.com/@volvydooya,650300.0,1600000.0,342600.0,2300.0,3200.0,0.2175625,535.2914039673997,0.8926,0.214125,0.0014375,0.002,Mid (100k-1M)
All,584,katkatyeah,KATKATYEAH,https://www.tiktok.com/@katkatyeah,908200.0,3000000.0,425600.0,1300.0,1000.0,0.14263333333333333,471.15172869412027,0.6928,0.14186666666666667,0.0004333333333333333,0.0003333333333333333,Mid (100k-1M)
All,585,datvilla94,🔥Đạt Villa🔥,https://www.tiktok.com/@datvilla94,3700000.0,2200000.0,228000.0,4100.0,1900.0,0.10636363636363637,63.24324324324325,0.3178,0.10363636363636364,0.0018636363636363635,0.0008636363636363636,Macro (1M-10M)
